doc_index,doc_id,section_title,section_title_raw,section_char_len,PRM_min,PRM_max,PRM_mean,_title_norm,cluster
19,332,INTRODUCTION,1 INTRODUCTION,7089,0.890625,0.99609375,0.9634146341463414,INTRODUCTION,INTRODUCTION
19,332,APPROACH AND METHODS,2 APPROACH AND METHODS,10159,0.75,0.9921875,0.9564732142857144,APPROACH AND METHODS,MIXED/COMBINED
19,332,EXPERIMENTAL RESULTS,3 EXPERIMENTAL RESULTS,10425,0.6015625,0.9921875,0.9265066964285714,EXPERIMENTAL RESULTS,EXPERIMENTS/RESULTS
19,332,CONCLUSION AND DISCUSSION,4 CONCLUSION AND DISCUSSION,3061,0.828125,0.984375,0.92919921875,CONCLUSION AND DISCUSSION,CONCLUSION
19,332,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,742,0.859375,0.99609375,0.95546875,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
19,332,APPENDIX B INSTANCE RETRIEVAL RESULTS USING FEATURES FROM DIFFERENT LAYERS,APPENDIX B INSTANCE RETRIEVAL RESULTS USING FEATURES FROM DIFFERENT LAYERS,638,0.8515625,0.9375,0.880859375,APPENDIX B INSTANCE RETRIEVAL RESULTS USING FEATURES FROM DIFFERENT LAYERS,APPENDIX
20,334,ABSTRACT,ABSTRACT,693,0.99609375,1.0,0.99921875,ABSTRACT,ABSTRACT
20,334,INTRODUCTION,1 INTRODUCTION,7352,0.224609375,0.99609375,0.8686224489795918,INTRODUCTION,INTRODUCTION
20,334,RETINAL TILING IN NEURAL NETWORKS WITH ATTENTION,2 RETINAL TILING IN NEURAL NETWORKS WITH ATTENTION,4035,0.66796875,0.99609375,0.9458333333333332,RETINAL TILING IN NEURAL NETWORKS WITH ATTENTION,OTHER
20,334,RECURRENT NEURAL ARCHITECTURE FOR ATTENTION,3 RECURRENT NEURAL ARCHITECTURE FOR ATTENTION,1795,0.8125,0.9921875,0.9291666666666668,RECURRENT NEURAL ARCHITECTURE FOR ATTENTION,METHODS
20,334,DATASETS AND TASKS,4 DATASETS AND TASKS,1810,0.8046875,0.98828125,0.94375,DATASETS AND TASKS,MIXED/COMBINED
20,334,RESULTS,5 RESULTS,2718,0.81640625,0.984375,0.9268465909090908,RESULTS,EXPERIMENTS/RESULTS
20,334,CONCLUSION,6 CONCLUSION,1326,0.6640625,0.98828125,0.8953993055555556,CONCLUSION,CONCLUSION
20,334,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,226,0.78125,0.98828125,0.884765625,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
21,335,ABSTRACT,ABSTRACT,2122,0.98046875,1.0,0.9970703125,ABSTRACT,ABSTRACT
21,335,INTRODUCTION,1 INTRODUCTION,4646,0.91796875,0.98828125,0.9635416666666666,INTRODUCTION,INTRODUCTION
21,335,METHODS,2 METHODS,11331,0.56640625,0.99609375,0.9186643835616438,METHODS,METHODS
21,335,EXPERIMENTAL RESULTS,3 EXPERIMENTAL RESULTS,6179,0.62109375,0.98828125,0.8965657552083334,EXPERIMENTAL RESULTS,EXPERIMENTS/RESULTS
21,335,CONCLUSIONS,4 CONCLUSIONS,2591,0.93359375,0.9921875,0.9744944852941176,CONCLUSIONS,CONCLUSION
21,335,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,202,0.859375,0.94140625,0.900390625,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
21,335,APPENDIX,APPENDIX,7868,0.2890625,0.99609375,0.8784919507575758,APPENDIX,APPENDIX
21,335,"= USṼ T , (A.49)","X = USṼ T , (A.49)",20017,0.11767578125,0.984375,0.6509908040364584,"= USṼ T , (A.49)",OTHER
22,336,ABSTRACT,ABSTRACT,908,0.99609375,1.0,0.9991319444444444,ABSTRACT,ABSTRACT
22,336,INTRODUCTION,1 INTRODUCTION,1430,0.87890625,0.99609375,0.97265625,INTRODUCTION,INTRODUCTION
22,336,MODIFICATIONS TO PIXELCNN,2 MODIFICATIONS TO PIXELCNN,9282,0.8984375,0.99609375,0.9602764423076924,MODIFICATIONS TO PIXELCNN,OTHER
22,336,EXPERIMENTS,3 EXPERIMENTS,7697,0.67578125,0.9921875,0.9214709051724138,EXPERIMENTS,EXPERIMENTS/RESULTS
22,336,CONCLUSION,4 CONCLUSION,358,0.91015625,0.984375,0.95703125,CONCLUSION,CONCLUSION
23,338,ABSTRACT,ABSTRACT,2160,0.99609375,1.0,0.9990234375,ABSTRACT,ABSTRACT
23,338,INTRODUCTION,1 INTRODUCTION,4631,0.75,0.99609375,0.9598034274193548,INTRODUCTION,INTRODUCTION
23,338,CHALLENGING THE REPRESENTATION VIEW,2 CHALLENGING THE REPRESENTATION VIEW,4207,0.796875,0.9921875,0.944798519736842,CHALLENGING THE REPRESENTATION VIEW,OTHER
23,338,UNROLLED ITERATIVE ESTIMATION VIEW,3 UNROLLED ITERATIVE ESTIMATION VIEW,7341,0.73046875,0.99609375,0.9505440848214286,UNROLLED ITERATIVE ESTIMATION VIEW,OTHER
23,338,DISCUSSION,4 DISCUSSION,7778,0.65234375,0.98828125,0.936767578125,DISCUSSION,DISCUSSION
23,338,COMPARATIVE CASE STUDIES,5 COMPARATIVE CASE STUDIES,9529,0.7109375,0.9921875,0.9237539556962026,COMPARATIVE CASE STUDIES,EXPERIMENTS/RESULTS
23,338,CONCLUSION,6 CONCLUSION,2117,0.9140625,0.9921875,0.9676339285714286,CONCLUSION,CONCLUSION
23,338,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,351,0.81640625,0.95703125,0.90625,ACKNOWLEDGEMENTS,ACKNOWLEDGMENTS
23,338,DERIVATION,A DERIVATION,1472,0.625,0.98046875,0.8430989583333334,DERIVATION,OTHER
24,339,ABSTRACT,ABSTRACT,631,0.98828125,1.0,0.99765625,ABSTRACT,ABSTRACT
24,339,INTRODUCTION,1 INTRODUCTION,2798,0.80859375,0.9921875,0.9633556547619048,INTRODUCTION,INTRODUCTION
24,339,LANGUAGE MODELING,2 LANGUAGE MODELING,3998,0.78515625,0.99609375,0.958984375,LANGUAGE MODELING,METHODS
24,339,NEURAL CACHE MODEL,3 NEURAL CACHE MODEL,3488,0.66015625,0.99609375,0.9289434523809524,NEURAL CACHE MODEL,METHODS
24,339,RELATED WORK,4 RELATED WORK,2659,0.80078125,0.9921875,0.938671875,RELATED WORK,RELATED WORK
24,339,EXPERIMENTS,5 EXPERIMENTS,5536,0.404296875,0.99609375,0.9106987847222222,EXPERIMENTS,EXPERIMENTS/RESULTS
24,339,CONCLUSION,6 CONCLUSION,829,0.91796875,0.98828125,0.9609375,CONCLUSION,CONCLUSION
25,341,ABSTRACT,ABSTRACT,1673,0.9921875,1.0,0.998828125,ABSTRACT,ABSTRACT
25,341,INTRODUCTION,1 INTRODUCTION,3347,0.8984375,0.99609375,0.9748697916666668,INTRODUCTION,INTRODUCTION
25,341,RELATED WORK,2 RELATED WORK,4335,0.69921875,0.98828125,0.9430042613636364,RELATED WORK,RELATED WORK
25,341,BACKGROUND AND PRELIMINARIES,3 BACKGROUND AND PRELIMINARIES,3523,0.7265625,0.9921875,0.932154605263158,BACKGROUND AND PRELIMINARIES,MIXED/COMBINED
25,341,A FORMAL DEFINITION OF THE THIRD-PERSON IMITATION LEARNING PROBLEM,4 A FORMAL DEFINITION OF THE THIRD-PERSON IMITATION LEARNING PROBLEM,445,0.7265625,0.984375,0.9112723214285714,A FORMAL DEFINITION OF THE THIRD-PERSON IMITATION LEARNING PROBLEM,OTHER
25,341,A THIRD-PERSON IMITATION LEARNING ALGORITHM,5 A THIRD-PERSON IMITATION LEARNING ALGORITHM,5555,0.427734375,0.99609375,0.947265625,A THIRD-PERSON IMITATION LEARNING ALGORITHM,METHODS
25,341,EXPERIMENTS,6 EXPERIMENTS,8313,0.63671875,0.99609375,0.9532645089285714,EXPERIMENTS,EXPERIMENTS/RESULTS
25,341,DISCUSSION AND FUTURE WORK,7 DISCUSSION AND FUTURE WORK,740,0.734375,0.984375,0.9140625,DISCUSSION AND FUTURE WORK,MIXED/COMBINED
25,341,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,168,0.80859375,0.95703125,0.8828125,ACKNOWLEDGEMENTS,ACKNOWLEDGMENTS
25,341,APPENDIX A: LEARNING CURVES FOR BASELINES,8 APPENDIX A: LEARNING CURVES FOR BASELINES,200,0.85546875,0.984375,0.919921875,APPENDIX A: LEARNING CURVES FOR BASELINES,APPENDIX
25,341,APPENDIX B: ARCHITECTURE PARAMETERS,9 APPENDIX B: ARCHITECTURE PARAMETERS,603,0.67578125,0.98046875,0.9112723214285714,APPENDIX B: ARCHITECTURE PARAMETERS,APPENDIX
26,342,ABSTRACT,ABSTRACT,833,0.99609375,1.0,0.998046875,ABSTRACT,ABSTRACT
26,342,INTRODUCTION,1 INTRODUCTION,5469,0.86328125,1.0,0.9675958806818182,INTRODUCTION,INTRODUCTION
26,342,RELATED WORK,2 RELATED WORK,3416,0.66796875,0.9921875,0.9489397321428572,RELATED WORK,RELATED WORK
26,342,VARIATIONAL RECURRENT ADVERSARIAL DEEP DOMAIN ADAPTATION,3 VARIATIONAL RECURRENT ADVERSARIAL DEEP DOMAIN ADAPTATION,5975,0.76171875,0.99609375,0.951953125,VARIATIONAL RECURRENT ADVERSARIAL DEEP DOMAIN ADAPTATION,OTHER
26,342,EXPERIMENTS,4 EXPERIMENTS,11073,0.703125,0.9921875,0.9386295180722892,EXPERIMENTS,EXPERIMENTS/RESULTS
26,342,SUMMARY,5 SUMMARY,690,0.95703125,0.9921875,0.974609375,SUMMARY,DISCUSSION
26,342,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,557,0.6015625,0.99609375,0.89453125,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
26,342,APPENDIX,6 APPENDIX,4260,0.61328125,0.9921875,0.9328377016129032,APPENDIX,APPENDIX
27,343,ABSTRACT,ABSTRACT,947,0.99609375,1.0,0.9984375,ABSTRACT,ABSTRACT
27,343,INTRODUCTION,1 INTRODUCTION,5593,0.74609375,0.9921875,0.9506392045454546,INTRODUCTION,INTRODUCTION
27,343,A DSL FOR CHARACTER LEVEL LANGUAGE MODELING,2 A DSL FOR CHARACTER LEVEL LANGUAGE MODELING,10749,0.56640625,0.9921875,0.9612873134328358,A DSL FOR CHARACTER LEVEL LANGUAGE MODELING,METHODS
27,343,EXPERIMENTS,3 EXPERIMENTS,8935,0.61328125,0.9921875,0.9286334325396826,EXPERIMENTS,EXPERIMENTS/RESULTS
27,343,RELATED WORK,4 RELATED WORK,2611,0.62109375,0.98046875,0.9123883928571428,RELATED WORK,RELATED WORK
27,343,CONCLUSION,5 CONCLUSION,846,0.93359375,0.984375,0.9661458333333334,CONCLUSION,CONCLUSION
28,344,ABSTRACT,ABSTRACT,1037,0.99609375,1.0,0.9988839285714286,ABSTRACT,ABSTRACT
28,344,INTRODUCTION,1 INTRODUCTION,3901,0.59375,0.99609375,0.9435369318181818,INTRODUCTION,INTRODUCTION
28,344,RELATED WORK,2 RELATED WORK,4904,0.625,0.984375,0.925390625,RELATED WORK,RELATED WORK
28,344,STARCRAFT MICROMANAGEMENT SCENARIOS,3 STARCRAFT MICROMANAGEMENT SCENARIOS,2370,0.8046875,0.9921875,0.9509548611111112,STARCRAFT MICROMANAGEMENT SCENARIOS,OTHER
28,344,FRAMEWORK: RL AND MULTIPLE UNITS,4 FRAMEWORK: RL AND MULTIPLE UNITS,3678,0.71484375,0.9921875,0.936141304347826,FRAMEWORK: RL AND MULTIPLE UNITS,MIXED/COMBINED
28,344,FEATURES AND MODEL FOR MICROMANAGEMENT IN STARCRAFT,5 FEATURES AND MODEL FOR MICROMANAGEMENT IN STARCRAFT,4381,0.79296875,0.99609375,0.9522569444444444,FEATURES AND MODEL FOR MICROMANAGEMENT IN STARCRAFT,MIXED/COMBINED
28,344,COMBINING BACKPROPAGATION AND ZERO-ORDER OPTIMIZATION,6 COMBINING BACKPROPAGATION AND ZERO-ORDER OPTIMIZATION,6087,0.69921875,0.99609375,0.9327008928571427,COMBINING BACKPROPAGATION AND ZERO-ORDER OPTIMIZATION,MIXED/COMBINED
28,344,EXPERIMENTS,7 EXPERIMENTS,5399,0.66015625,0.9921875,0.9006076388888888,EXPERIMENTS,EXPERIMENTS/RESULTS
28,344,CONCLUSION,8 CONCLUSION,1626,0.71484375,0.98046875,0.9055397727272728,CONCLUSION,CONCLUSION
28,344,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,393,0.85546875,0.98828125,0.9361979166666666,ACKNOWLEDGEMENTS,ACKNOWLEDGMENTS
28,344,BASELINES,A BASELINES,2055,0.76171875,0.984375,0.9225260416666666,BASELINES,OTHER
28,344,THE GREEDY MDP,B THE GREEDY MDP,2284,0.72265625,0.98046875,0.9048295454545454,THE GREEDY MDP,OTHER
28,344,NORMALIZED CUMULATIVE REWARDS,C NORMALIZED CUMULATIVE REWARDS,764,0.255859375,0.8515625,0.5537109375,NORMALIZED CUMULATIVE REWARDS,OTHER
28,344,STARCRAFT SPECIFICS,D STARCRAFT SPECIFICS,3478,0.8203125,0.99609375,0.9479166666666666,STARCRAFT SPECIFICS,OTHER
28,344,HYPER-PARAMETERS,E HYPER-PARAMETERS,2089,0.734375,0.98828125,0.9106158088235294,HYPER-PARAMETERS,EXPERIMENTAL SETUP
28,344,INTERPRETATION OF THE LEARNED POLICIES,F INTERPRETATION OF THE LEARNED POLICIES,1877,0.6484375,0.98046875,0.9190538194444444,INTERPRETATION OF THE LEARNED POLICIES,OTHER
29,345,ABSTRACT,ABSTRACT,778,0.99609375,1.0,0.9983258928571428,ABSTRACT,ABSTRACT
29,345,INTRODUCTION,1 INTRODUCTION,3054,0.87890625,0.99609375,0.970703125,INTRODUCTION,INTRODUCTION
29,345,MDL VIEW ON VARIATIONAL LEARNING,2 MDL VIEW ON VARIATIONAL LEARNING,5810,0.59765625,0.9921875,0.9558502906976744,MDL VIEW ON VARIATIONAL LEARNING,OTHER
29,345,RELATED WORK,3 RELATED WORK,3517,0.828125,0.99609375,0.9602864583333334,RELATED WORK,RELATED WORK
29,345,METHOD,4 METHOD,3965,0.8671875,0.99609375,0.9629434121621622,METHOD,METHODS
29,345,MODELS,5 MODELS,1200,0.8046875,0.99609375,0.9349724264705882,MODELS,METHODS
29,345,EXPERIMENTS,6 EXPERIMENTS,4054,0.69140625,0.9921875,0.9466488486842104,EXPERIMENTS,EXPERIMENTS/RESULTS
29,345,DISCUSSION AND FUTURE WORK,7 DISCUSSION AND FUTURE WORK,1214,0.9296875,0.984375,0.9691840277777778,DISCUSSION AND FUTURE WORK,MIXED/COMBINED
29,345,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,207,0.8515625,0.96875,0.91015625,ACKNOWLEDGEMENTS,ACKNOWLEDGMENTS
29,345,REVIEW OF STATE-OF-THE-ART NEURAL NETWORK COMPRESSION,A REVIEW OF STATE-OF-THE-ART NEURAL NETWORK COMPRESSION,2168,0.8046875,0.99609375,0.9466145833333334,REVIEW OF STATE-OF-THE-ART NEURAL NETWORK COMPRESSION,OTHER
29,345,CONFIGURING THE HYPER-PRIORS,B CONFIGURING THE HYPER-PRIORS,1333,0.73046875,0.9921875,0.9212239583333334,CONFIGURING THE HYPER-PRIORS,OTHER
29,345,SCALABILITY,C SCALABILITY,941,0.9296875,0.99609375,0.9774305555555556,SCALABILITY,OTHER
29,345,FILTER VISUALISATION,D FILTER VISUALISATION,311,0.75390625,0.98828125,0.8932291666666666,FILTER VISUALISATION,OTHER
30,348,ABSTRACT,ABSTRACT,1632,0.9921875,1.0,0.998046875,ABSTRACT,ABSTRACT
30,348,INTRODUCTION,1 INTRODUCTION,3467,0.76953125,0.99609375,0.9597355769230768,INTRODUCTION,INTRODUCTION
30,348,STEERABLE CNNS,2 STEERABLE CNNS,18949,0.58203125,0.99609375,0.9079811789772728,STEERABLE CNNS,OTHER
30,348,RELATED WORK,3 RELATED WORK,2254,0.80078125,0.9921875,0.9144345238095238,RELATED WORK,RELATED WORK
30,348,EXPERIMENTS,4 EXPERIMENTS,3169,0.4453125,0.98046875,0.8606770833333334,EXPERIMENTS,EXPERIMENTS/RESULTS
30,348,CONCLUSION & FUTURE WORK,5 CONCLUSION & FUTURE WORK,1733,0.94921875,0.98828125,0.97109375,CONCLUSION & FUTURE WORK,CONCLUSION
30,348,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,5840,0.62109375,0.99609375,0.935546875,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
31,349,ABSTRACT,ABSTRACT,32409,0.39453125,1.0,0.8617432491289199,ABSTRACT,ABSTRACT
32,351,ABSTRACT,ABSTRACT,2106,0.99609375,1.0,0.998828125,ABSTRACT,ABSTRACT
32,351,INTRODUCTION,1 INTRODUCTION,8785,0.62890625,0.99609375,0.9546440972222222,INTRODUCTION,INTRODUCTION
32,351,METHOD,2 METHOD,6517,0.7421875,1.0,0.9618716032608696,METHOD,METHODS
32,351,DATA: THE 1000 GENOMES PROJECT,3 DATA: THE 1000 GENOMES PROJECT,1433,0.8828125,0.99609375,0.9548611111111112,DATA: THE 1000 GENOMES PROJECT,OTHER
32,351,EXPERIMENTS,4 EXPERIMENTS,4597,0.78515625,0.99609375,0.9274739583333332,EXPERIMENTS,EXPERIMENTS/RESULTS
32,351,CONCLUSION,5 CONCLUSION,1526,0.82421875,0.9921875,0.9618055555555556,CONCLUSION,CONCLUSION
32,351,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,625,0.66015625,0.96875,0.85859375,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
32,351,THE 1000 GENOMES PROJECT LEGENDS,A THE 1000 GENOMES PROJECT LEGENDS,950,0.73828125,0.73828125,0.73828125,THE 1000 GENOMES PROJECT LEGENDS,OTHER
32,351,OBTAINING THE 1000 GENOMES DATA,B OBTAINING THE 1000 GENOMES DATA,1633,0.3671875,0.90625,0.6479724702380952,OBTAINING THE 1000 GENOMES DATA,OTHER
32,351,PCA COMPONENTS AND MISCLASSIFICATION ERROR,C PCA COMPONENTS AND MISCLASSIFICATION ERROR,378,0.875,0.97265625,0.9443359375,PCA COMPONENTS AND MISCLASSIFICATION ERROR,MIXED/COMBINED
33,353,ABSTRACT,ABSTRACT,871,0.99609375,1.0,0.9988839285714286,ABSTRACT,ABSTRACT
33,353,INTRODUCTION,1 INTRODUCTION,3328,0.921875,0.9921875,0.9749177631578948,INTRODUCTION,INTRODUCTION
33,353,RELATED WORK,2 RELATED WORK,2061,0.95703125,0.9921875,0.97509765625,RELATED WORK,RELATED WORK
33,353,PIXELVAE MODEL,3 PIXELVAE MODEL,3735,0.54296875,0.9921875,0.9196875,PIXELVAE MODEL,METHODS
33,353,EXPERIMENTS,4 EXPERIMENTS,7422,0.55078125,0.9921875,0.9194444444444444,EXPERIMENTS,EXPERIMENTS/RESULTS
33,353,CONCLUSIONS,5 CONCLUSIONS,856,0.93359375,0.98828125,0.96015625,CONCLUSIONS,CONCLUSION
33,353,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,405,0.7265625,0.89453125,0.810546875,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
33,353,MODEL ARCHITECTURE,E MODEL ARCHITECTURE,3611,0.1826171875,0.984375,0.82099609375,MODEL ARCHITECTURE,METHODS
34,354,ABSTRACT,ABSTRACT,1096,0.98828125,1.0,0.9982638888888888,ABSTRACT,ABSTRACT
34,354,INTRODUCTION,1 INTRODUCTION,5309,0.92578125,0.99609375,0.9731212797619048,INTRODUCTION,INTRODUCTION
34,354,RELATED WORK,2 RELATED WORK,4438,0.8359375,0.99609375,0.9701605902777778,RELATED WORK,RELATED WORK
34,354,SNAPSHOT ENSEMBLING,3 SNAPSHOT ENSEMBLING,3904,0.9140625,1.0,0.9755580357142856,SNAPSHOT ENSEMBLING,OTHER
34,354,EXPERIMENTS,4 EXPERIMENTS,14326,0.83203125,0.99609375,0.9571803435114504,EXPERIMENTS,EXPERIMENTS/RESULTS
34,354,DISCUSSION,5 DISCUSSION,1096,0.9375,0.984375,0.9698660714285714,DISCUSSION,DISCUSSION
34,354,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,1589,0.8359375,0.98046875,0.9225260416666666,ACKNOWLEDGEMENTS,ACKNOWLEDGMENTS
35,357,ABSTRACT,ABSTRACT,1258,0.99609375,1.0,0.99951171875,ABSTRACT,ABSTRACT
35,357,INTRODUCTION,1 INTRODUCTION,4225,0.69921875,0.99609375,0.9661458333333334,INTRODUCTION,INTRODUCTION
35,357,RELATED WORK,2 RELATED WORK,4118,0.80859375,0.99609375,0.9497767857142856,RELATED WORK,RELATED WORK
35,357,ALGORITHM OVERVIEW,3 ALGORITHM OVERVIEW,1700,0.80078125,0.99609375,0.9639756944444444,ALGORITHM OVERVIEW,METHODS
35,357,ARCHITECTURE,4 ARCHITECTURE,4720,0.60546875,0.9921875,0.9397786458333334,ARCHITECTURE,METHODS
35,357,INFERENCE AND TRAINING,5 INFERENCE AND TRAINING,3057,0.79296875,0.9921875,0.9185855263157896,INFERENCE AND TRAINING,MIXED/COMBINED
35,357,EXPERIMENTS,6 EXPERIMENTS,7140,0.7421875,1.0,0.9426641949152542,EXPERIMENTS,EXPERIMENTS/RESULTS
35,357,CONCLUSION,7 CONCLUSION,524,0.96875,0.9921875,0.9791666666666666,CONCLUSION,CONCLUSION
35,357,ACKNOWLEDGEMENTS,8 ACKNOWLEDGEMENTS,452,0.8125,0.9921875,0.9443359375,ACKNOWLEDGEMENTS,ACKNOWLEDGMENTS
35,357,QUALITATIVE AND QUANTITATIVE COMPARISON WITH CONSIDERABLE CAMERA MOTION AND ANALYSIS,A QUALITATIVE AND QUANTITATIVE COMPARISON WITH CONSIDERABLE CAMERA MOTION AND ANALYSIS,1505,0.8984375,0.99609375,0.953125,QUALITATIVE AND QUANTITATIVE COMPARISON WITH CONSIDERABLE CAMERA MOTION AND ANALYSIS,MIXED/COMBINED
35,357,EXTENDED QUANTITATIVE EVALUATION,B EXTENDED QUANTITATIVE EVALUATION,1560,0.734375,0.96875,0.9012784090909092,EXTENDED QUANTITATIVE EVALUATION,EXPERIMENTS/RESULTS
35,357,UCF101 MOTION DISAMBIGUATION EXPERIMENTS,C UCF101 MOTION DISAMBIGUATION EXPERIMENTS,2731,0.65625,0.99609375,0.9146205357142856,UCF101 MOTION DISAMBIGUATION EXPERIMENTS,EXPERIMENTS/RESULTS
35,357,ADVERSARIAL TRAINING,D ADVERSARIAL TRAINING,1955,0.68359375,0.9921875,0.9411458333333332,ADVERSARIAL TRAINING,METHODS
36,360,ABSTRACT,ABSTRACT,2150,0.9921875,1.0,0.9986979166666666,ABSTRACT,ABSTRACT
36,360,INTRODUCTION,1 INTRODUCTION,5860,0.9296875,0.99609375,0.9700969827586208,INTRODUCTION,INTRODUCTION
36,360,RELATED WORK,2 RELATED WORK,4185,0.88671875,0.9921875,0.9617456896551724,RELATED WORK,RELATED WORK
36,360,SEMI-SUPERVISED REINFORCEMENT LEARNING,3 SEMI-SUPERVISED REINFORCEMENT LEARNING,4727,0.8828125,0.99609375,0.9690290178571428,SEMI-SUPERVISED REINFORCEMENT LEARNING,OTHER
36,360,SEMI-SUPERVISED SKILL GENERALIZATION,4 SEMI-SUPERVISED SKILL GENERALIZATION,7036,0.63671875,0.99609375,0.945629222972973,SEMI-SUPERVISED SKILL GENERALIZATION,OTHER
36,360,EXPERIMENTAL EVALUATION,5 EXPERIMENTAL EVALUATION,6454,0.79296875,0.98828125,0.9334201388888888,EXPERIMENTAL EVALUATION,EXPERIMENTS/RESULTS
36,360,CONCLUSION & FUTURE WORK,6 CONCLUSION & FUTURE WORK,1936,0.921875,0.9765625,0.9535590277777778,CONCLUSION & FUTURE WORK,CONCLUSION
36,360,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS,231,0.9453125,0.9765625,0.9609375,ACKNOWLEDGMENTS,ACKNOWLEDGMENTS
36,360,MIRROR DESCENT GUIDED POLICY SEARCH,A MIRROR DESCENT GUIDED POLICY SEARCH,2341,0.42578125,0.9921875,0.9002757352941176,MIRROR DESCENT GUIDED POLICY SEARCH,OTHER
36,360,SAMPLE COMPLEXITY OF EXPERIMENTS,B SAMPLE COMPLEXITY OF EXPERIMENTS,363,0.91796875,0.96484375,0.9348958333333334,SAMPLE COMPLEXITY OF EXPERIMENTS,EXPERIMENTS/RESULTS
37,361,ABSTRACT,ABSTRACT,1252,0.9921875,1.0,0.99755859375,ABSTRACT,ABSTRACT
37,361,INTRODUCTION,1 INTRODUCTION,3062,0.8203125,0.99609375,0.9498697916666666,INTRODUCTION,INTRODUCTION
37,361,PROBABILISTIC PREDICTION OF LEARNING CURVES,2 PROBABILISTIC PREDICTION OF LEARNING CURVES,8042,0.55859375,0.9921875,0.9381893382352942,PROBABILISTIC PREDICTION OF LEARNING CURVES,OTHER
37,361,EXPERIMENTS,3 EXPERIMENTS,10934,0.70703125,0.9921875,0.9421479430379748,EXPERIMENTS,EXPERIMENTS/RESULTS
37,361,CONCLUSION,4 CONCLUSION,988,0.72265625,0.9296875,0.8571428571428571,CONCLUSION,CONCLUSION
37,361,EXPERIMENTAL SETUP – DETAILS,A EXPERIMENTAL SETUP – DETAILS,96,0.8359375,0.8359375,0.8359375,EXPERIMENTAL SETUP - DETAILS,EXPERIMENTAL SETUP
37,361,DESCRIPTION OF THE BASIS FUNCTIONS,B DESCRIPTION OF THE BASIS FUNCTIONS,321,0.75390625,0.984375,0.88671875,DESCRIPTION OF THE BASIS FUNCTIONS,OTHER
37,361,PREDICTING ASYMPTOTIC VALUES OF PARTIALLY OBSERVED CURVES,C PREDICTING ASYMPTOTIC VALUES OF PARTIALLY OBSERVED CURVES,227,0.671875,0.98046875,0.826171875,PREDICTING ASYMPTOTIC VALUES OF PARTIALLY OBSERVED CURVES,OTHER
37,361,DATASET CHARACTERISTICS,D DATASET CHARACTERISTICS,559,0.69921875,0.98046875,0.90234375,DATASET CHARACTERISTICS,EXPERIMENTAL SETUP
37,361,OPTIMIZATION ON SURROGATE BENCHMARKS,E OPTIMIZATION ON SURROGATE BENCHMARKS,2640,0.8359375,0.984375,0.9372829861111112,OPTIMIZATION ON SURROGATE BENCHMARKS,OTHER
38,362,ABSTRACT,ABSTRACT,564,0.99609375,1.0,0.998046875,ABSTRACT,ABSTRACT
38,362,INTRODUCTION,1 INTRODUCTION,5226,0.84375,0.99609375,0.9743009868421052,INTRODUCTION,INTRODUCTION
38,362,RELATED WORK,2 RELATED WORK,6543,0.72265625,0.99609375,0.9474158653846154,RELATED WORK,RELATED WORK
38,362,BACKGROUND ON REINFORCEMENT LEARNING,3 BACKGROUND ON REINFORCEMENT LEARNING,5342,0.5078125,0.99609375,0.92421875,BACKGROUND ON REINFORCEMENT LEARNING,BACKGROUND/PRELIMINARIES
38,362,FORMULATION,4 FORMULATION,1594,0.76171875,0.99609375,0.957421875,FORMULATION,OTHER
38,362,IMPLEMENTATION DETAILS,5 IMPLEMENTATION DETAILS,2022,0.318359375,0.9921875,0.8776424632352942,IMPLEMENTATION DETAILS,EXPERIMENTAL SETUP
38,362,EXPERIMENTS,6 EXPERIMENTS,9699,0.73046875,0.99609375,0.9569242294520548,EXPERIMENTS,EXPERIMENTS/RESULTS
38,362,CONCLUSION,7 CONCLUSION,743,0.921875,0.99609375,0.9798177083333334,CONCLUSION,CONCLUSION
38,362,ACKNOWLEDGEMENTS,ACKNOWLEDGEMENTS,527,0.859375,0.9921875,0.9560546875,ACKNOWLEDGEMENTS,ACKNOWLEDGMENTS
38,362,APPENDIX,8 APPENDIX,648,0.74609375,0.97265625,0.859375,APPENDIX,APPENDIX
39,365,ABSTRACT,ABSTRACT,1764,0.99609375,1.0,0.99921875,ABSTRACT,ABSTRACT
